Nome: CUIABA
Codigo Estacao: 83361
Latitude: -15.61999999
Longitude: -56.10888888
Altitude: 157.7
Situacao: Operante
Data Inicial: 2004-01-01
Data Final: 2025-07-31
Periodicidade da Medicao: Mensal

Data Medicao;TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);
2018-12-31;28,1;
2019-01-31;27,5;
2019-02-28;27,9;
2019-03-31;28,1;
2019-04-30;27,1;
2019-05-31;25,2;
2019-06-30;25,2;
2019-07-31;23,8;
2019-08-31;26,4;
2019-09-30;30,6;
2019-10-31;29,5;
2019-11-30;28,8;
2019-12-31;28,5;
2020-01-31;29,2;
2020-02-29;27,7;
2020-03-31;28,7;
2020-04-30;27,4;
2020-05-31;24,4;
2020-06-30;25,3;
2020-07-31;25,4;
2020-08-31;28,1;
2020-09-30;30,3;
2020-10-31;30,7;
2020-11-30;29,6;
2020-12-31;29,1;
2021-01-31;27,9;
2021-02-28;27,9;
2021-03-31;27,3;
2021-04-30;27;
2021-05-31;25,7;
2021-06-30;24,7;
2021-07-31;23,6;
2021-08-31;27,5;
2021-09-30;31,1;
2021-10-31;30,1;
2021-11-30;28;
2021-12-31;28,3;
2022-01-31;27,7;
2022-02-28;27,6;
2022-03-31;27;
2022-04-30;27,2;
2022-05-31;23,9;
2022-06-30;23,5;
2022-07-31;25,2;
2022-08-31;25,4;
2022-09-30;28,6;
2022-10-31;28,7;
2022-11-30;28,5;
2022-12-31;28,5;
2023-01-31;27,2;
2023-02-28;27,5;
2023-03-31;27,6;
2023-04-30;27,2;
2023-05-31;26,2;
2023-06-30;23,6;
2023-07-31;25,7;
2023-08-31;29,2;
2023-09-30;31;
2023-10-31;31,7;
2023-11-30;31,5;
2023-12-31;29,9;
2024-01-31;29,4;
2024-02-29;28,9;
2024-03-31;28,6;
2024-04-30;29,1;
2024-05-31;25,5;
2024-06-30;26,7;
2024-07-31;24,7;
2024-08-31;28;
2024-09-30;31;
2024-10-31;31,8;
2024-11-30;29,1;
2024-12-31;28,4;
2025-01-31;null;
2025-02-28;27,4;
2025-03-31;27,8;
2025-04-30;26,8;
2025-05-31;25,9;
2025-06-30;24,7;
2025-07-31;23,1;

